Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000295256.p1	ENST00000295256.p1	0.001	4.217	3	1	6	1	216	25.4	6.54	1.7	1	1
FALSE	High	Master Protein	ENST00000341421.p1	ENST00000341421.p1	0.001	4.216	2	1	1	1	686	77.2	4.86	0	1	1
FALSE	High	Master Protein	ENST00000379446.p1	ENST00000379446.p1	0.001	4.214	3	1	1	1	834	92.8	6.7	0	1	1
FALSE	High	Master Protein	ENST00000644641.p1	ENST00000644641.p1	0.001	4.211	3	2	2	2	514	55.7	6.04	1.72	2	1
FALSE	High	Master Protein	ENST00000302188.p1	ENST00000302188.p1	0.001	4.205	6	2	2	2	322	34.1	5.05	0	2	1
FALSE	High	Master Protein	ENST00000350690.p1	ENST00000350690.p1	0.001	4.204	6	2	2	2	287	31.3	9.54	0	2	1
FALSE	High	Master Protein	ENST00000258418.p1	ENST00000258418.p1	0.001	4.203	2	1	2	1	341	39.8	6.89	3.94	1	1
FALSE	High	Master Protein	ENST00000331536.p1	ENST00000331536.p1	0.001	4.203	1	1	1	1	612	70.1	7.08	0	1	1
FALSE	High	Master Protein	ENST00000335209.p1	ENST00000335209.p1	0.001	4.201	4	1	1	1	258	29.2	5.45	1.95	1	1
FALSE	High	Master Protein	ENST00000304611.p1	ENST00000304611.p1	0.001	4.197	2	2	2	2	980	104	6.34	0	2	1
FALSE	High	Master Protein	ENST00000376753.p1	ENST00000376753.p1	0.001	4.194	4	1	1	1	293	33.9	6.09	1.65	1	1
FALSE	High	Master Protein	ENST00000367506.p1	ENST00000367506.p1	0.001	4.193	2	2	2	2	733	81.7	7.88	0	2	1
FALSE	High	Master Protein	ENST00000558012.p1	ENST00000558012.p1	0.001	4.192	2	1	2	1	416	47.6	5.45	0	1	1
FALSE	High	Master Protein	ENST00000330817.p2	ENST00000330817.p2	0.001	4.192	2	1	1	1	488	54.6	9.58	1.7	1	1
FALSE	High	Master Protein	ENST00000267615.p1	ENST00000267615.p1	0.001	4.191	3	1	3	1	512	55	8.44	1.97	1	1
FALSE	High	Master Protein	ENST00000595753.p1	ENST00000595753.p1	0.001	4.189	8	2	2	2	410	44.7	9.79	0	2	1
FALSE	High	Master Protein	TALONT002906317.p1	TALONT002906317.p1	0.001	4.189	2	1	1	1	557	60.2	5.35	0	1	1
FALSE	High	Master Protein	TALONT001018431.p1	TALONT001018431.p1	0.001	4.187	19	1	1	1	155	17.2	9	0	1	1
FALSE	High	Master Protein	ENST00000322569.p1	ENST00000322569.p1	0.001	4.182	3	1	1	1	508	57.3	7.59	2.23	1	1
FALSE	High	Master Protein	ENST00000360141.p1	ENST00000360141.p1	0.001	4.181	6	1	1	1	299	33.2	5.49	3.49	1	1
FALSE	High	Master Protein	TALONT002490743.p1	TALONT002490743.p1	0.001	4.178	5	2	2	2	403	44.9	6.3	0	2	1
FALSE	High	Master Protein	ENST00000344995.p1	ENST00000344995.p1	0.001	4.177	7	1	1	1	243	26.5	4.78	0	1	1
FALSE	High	Master Protein	ENST00000223324.p1	ENST00000223324.p1	0.001	4.171	7	1	2	1	191	21.6	9.79	2.01	1	1
FALSE	High	Master Protein	ENST00000260379.p1	ENST00000260379.p1	0.001	4.167	14	1	3	1	114	11.5	4.32	2.14	1	1
FALSE	High	Master Protein	ENST00000296575.p1	ENST00000296575.p1	0.001	4.159	2	2	3	2	700	78.8	7.9	0	2	1
FALSE	High	Master Protein	ENST00000338635.p1	ENST00000338635.p1	0.001	4.157	6	2	2	2	336	38.3	4.98	2.13	2	1
FALSE	High	Master Protein	TALONT003388337.p1	TALONT003388337.p1	0.001	4.157	3	1	1	1	504	55.6	4.96	2.75	1	1
FALSE	High	Master Protein	TALONT000285690.p1	TALONT000285690.p1	0.001	4.151	5	1	1	1	487	56.2	6.25	0	1	1
FALSE	High	Master Protein	ENST00000534898.p1	ENST00000534898.p1	0.001	4.143	5	2	2	2	583	67.3	8.78	0	2	1
FALSE	High	Master Protein	ENST00000369124.p1	ENST00000369124.p1	0.001	4.136	5	2	2	2	409	46.2	8.82	0	2	1
FALSE	High	Master Protein	ENST00000281081.p1	ENST00000281081.p1	0.001	4.134	6	2	5	2	319	34.1	9.04	0	2	1
FALSE	High	Master Protein	ENST00000330263.p1	ENST00000330263.p1	0.001	4.131	6	2	2	2	249	28.5	8.56	0	2	1
FALSE	High	Master Protein	TALONT001048611.p1	TALONT001048611.p1	0.001	4.128	4	1	1	1	355	39.4	8.73	2.05	1	1
FALSE	High	Master Protein	TALONT000474038.p1	TALONT000474038.p1	0.001	4.122	5	1	1	1	473	53.3	7.5	2.07	1	1
FALSE	High	Master Protein	ENST00000296509.p1	ENST00000296509.p1	0.001	4.122	7	2	2	2	243	27.7	4.97	1.61	2	1
FALSE	High	Master Protein	ENST00000418740.p1	ENST00000418740.p1	0.001	4.121	4	2	3	2	201	22.5	9.13	0	2	1
FALSE	High	Master Protein	ENST00000607833.p1	ENST00000607833.p1	0.001	4.115	2	1	1	1	552	61.1	8.09	2.08	1	1
FALSE	High	Master Protein	ENST00000652548.p1	ENST00000652548.p1	0.001	4.115	5	1	1	1	254	28	5.53	1.73	1	1
FALSE	High	Master Protein	ENST00000333130.p1	ENST00000333130.p1	0.001	4.114	9	1	4	1	206	24.5	9.63	5.27	1	1
FALSE	High	Master Protein	ENST00000248114.p1	ENST00000248114.p1	0.001	4.113	6	1	1	1	205	23.4	7.62	1.88	1	1
FALSE	High	Master Protein	TALONT001324870.p1	TALONT001324870.p1	0.001	4.111	6	2	2	1	348	39	9.57	0	2	1
FALSE	High	Master Protein	ENST00000265056.p1	ENST00000265056.p1	0.001	4.11	2	1	1	1	788	89.3	6.54	1.63	1	1
FALSE	High	Master Protein	ENST00000285667.p1	ENST00000285667.p1	0.001	4.103	3	1	1	1	471	51.9	5.76	0	1	1
FALSE	High	Master Protein	ENST00000262764.p1	ENST00000262764.p1	0.001	4.103	4	2	2	2	561	63.3	9.17	2.19	2	1
FALSE	High	Master Protein	ENST00000256474.p1	ENST00000256474.p1	0.001	4.101	7	1	2	1	213	24.1	4.73	2.26	1	1
FALSE	High	Master Protein	ENST00000359775.p1	ENST00000359775.p1	0.001	4.101	2	1	1	1	488	53.4	8.24	0	1	1
FALSE	High	Master Protein	ENST00000005260.p1	ENST00000005260.p1	0.002	4.096	4	2	2	2	511	56.8	8.68	0	2	1
FALSE	High	Master Protein	TALONT000671711.p1	TALONT000671711.p1	0.002	4.094	5	1	1	1	204	22.5	8.41	1.75	1	1
FALSE	High	Master Protein	ENST00000297316.p2	ENST00000297316.p2	0.002	4.094	4	1	2	1	414	44.1	6.48	2.29	1	1
FALSE	High	Master Protein	ENST00000258613.p1	ENST00000258613.p1	0.002	4.093	2	2	3	2	852	94.5	8.02	0	2	1
FALSE	High	Master Protein	ENST00000248924.p1	ENST00000248924.p1	0.002	4.092	3	1	1	1	419	45.3	8.05	1.73	1	1
FALSE	High	Master Protein	ENST00000291458.p1	ENST00000291458.p1	0.002	4.089	12	1	1	1	146	16.8	7.81	2.42	1	1
FALSE	High	Master Protein	TALONT002294880.p1	TALONT002294880.p1	0.002	4.087	4	2	3	2	450	51.7	8.24	0	2	1
FALSE	High	Master Protein	ENST00000301765.p1	ENST00000301765.p1	0.002	4.086	3	1	1	1	355	38.6	5.21	2.44	1	1
FALSE	High	Master Protein	ENST00000341550.p1	ENST00000341550.p1	0.002	4.083	9	2	2	2	254	29.1	6.98	2.3	2	1
FALSE	High	Master Protein	TALONT003794859.p1	TALONT003794859.p1	0.002	4.081	2	1	1	1	654	72	5.12	1.8	1	1
FALSE	High	Master Protein	ENST00000531120.p1	ENST00000531120.p1	0.002	4.076	8	2	3	2	374	42.5	5.63	0	2	1
FALSE	High	Master Protein	ENST00000274217.p1	ENST00000274217.p1	0.002	4.075	4	2	4	2	356	42.2	9.29	1.67	2	1
FALSE	High	Master Protein	ENST00000225504.p1	ENST00000225504.p1	0.002	4.074	6	1	1	1	139	15.8	8.78	1.92	1	1
FALSE	High	Master Protein	TALONT000841327.p1	TALONT000841327.p1	0.002	4.069	4	2	2	1	638	71.9	7.12	0	2	1
FALSE	High	Master Protein	ENST00000455809.p1	ENST00000455809.p1	0.002	4.067	7	1	1	1	337	38.1	9.13	0	1	1
FALSE	High	Master Protein	ENST00000438998.p1	ENST00000438998.p1	0.002	4.063	7	1	2	1	166	18.4	9.79	2.25	1	1
FALSE	High	Master Protein	TALONT002092592.p1	TALONT002092592.p1	0.002	4.061	10	2	2	2	191	21.8	4.97	0	2	1
FALSE	High	Master Protein	ENST00000263275.p1	ENST00000263275.p1	0.002	4.06	9	2	2	2	172	19.3	8.91	1.74	2	1
FALSE	High	Master Protein	ENST00000372642.p1	ENST00000372642.p1	0.002	4.06	6	2	2	2	358	39	10.05	0	2	1
FALSE	High	Master Protein	TALONT002306106.p1	TALONT002306106.p1	0.002	4.059	4	1	1	1	338	38.4	8.41	2.01	1	1
FALSE	High	Master Protein	ENST00000261858.p1	ENST00000261858.p1	0.002	4.054	4	2	2	2	617	70.1	8.97	0	2	1
FALSE	High	Master Protein	ENST00000583937.p1	ENST00000583937.p1	0.002	4.048	4	1	1	1	330	36.4	5.53	0	1	1
FALSE	High	Master Protein	ENST00000393913.p2	ENST00000393913.p2	0.002	4.046	7	1	2	1	152	17.5	6.93	0	1	1
FALSE	High	Master Protein	ENST00000263274.p1	ENST00000263274.p1	0.002	4.046	2	1	1	1	919	101.7	5.62	0	1	1
FALSE	High	Master Protein	ENST00000637513.p1	ENST00000637513.p1	0.002	4.045	3	2	2	2	307	33.8	9.82	0	2	1
FALSE	High	Master Protein	TALONT003364685.p1	TALONT003364685.p1	0.002	4.045	6	2	2	2	338	38.9	5.58	0	2	1
FALSE	High	Master Protein	TALONT002916004.p1	TALONT002916004.p1	0.002	4.04	1	1	1	1	814	93.6	10.1	2.59	1	1
FALSE	High	Master Protein	ENST00000274963.p1	ENST00000274963.p1	0.002	4.037	2	2	3	2	655	74.8	6.93	1.66	2	1
FALSE	High	Master Protein	ENST00000380266.p1	ENST00000380266.p1	0.002	4.033	1	1	1	1	764	86.5	8.13	1.99	1	1
FALSE	High	Master Protein	ENST00000340139.p1	ENST00000340139.p1	0.002	4.027	4	2	2	2	462	48.8	9.69	0	2	1
FALSE	High	Master Protein	ENST00000349485.p1	ENST00000349485.p1	0.002	4.027	5	2	2	2	429	49.9	6.6	0	2	1
FALSE	High	Master Protein	ENST00000255759.p1	ENST00000255759.p1	0.002	4.015	9	1	1	1	174	19.8	7.15	0	1	1
FALSE	High	Master Protein	ENST00000498250.p1	ENST00000498250.p1	0.002	4.007	10	1	1	1	114	13.8	4.82	2.43	1	1
FALSE	High	Master Protein	ENST00000320640.p1	ENST00000320640.p1	0.002	4.002	2	1	1	1	612	68.1	5.39	2.06	1	1
FALSE	High	Master Protein	TALONT002272050.p2	TALONT002272050.p2	0.002	3.999	8	1	2	1	106	11.7	8.57	4.37	1	1
FALSE	High	Master Protein	ENST00000270583.p1	ENST00000270583.p1	0.002	3.997	2	1	2	1	520	57.9	5.72	1.89	1	1
FALSE	High	Master Protein	TALONT002718216.p1	TALONT002718216.p1	0.002	3.996	5	2	2	2	331	37.8	5.87	0	2	1
FALSE	High	Master Protein	ENST00000356692.p1	ENST00000356692.p1	0.002	3.995	7	2	3	2	492	54.3	4.69	0	2	1
FALSE	High	Master Protein	ENST00000380324.p1	ENST00000380324.p1	0.002	3.994	3	1	1	1	520	58.9	8.18	0	1	1
FALSE	High	Master Protein	ENST00000369152.p1	ENST00000369152.p1	0.002	3.992	11	1	2	1	137	14.3	7.96	2.02	1	1
FALSE	High	Master Protein	ENST00000301364.p1	ENST00000301364.p1	0.002	3.989	4	2	3	2	804	91.8	7.42	0	2	1
FALSE	High	Master Protein	ENST00000221543.p1	ENST00000221543.p1	0.002	3.984	3	2	2	2	655	73.2	5.21	0	2	1
FALSE	High	Master Protein	ENST00000370203.p1	ENST00000370203.p1	0.002	3.983	4	1	1	1	263	30	9.33	1.89	1	1
FALSE	High	Master Protein	ENST00000419235.p1	ENST00000419235.p1	0.002	3.981	5	1	2	1	205	23.3	7.5	1.86	1	1
FALSE	High	Master Protein	ENST00000638436.p1	ENST00000638436.p1	0.002	3.981	9	2	2	2	273	31.3	9.77	0	2	1
FALSE	High	Master Protein	ENST00000261249.p1	ENST00000261249.p1	0.002	3.978	2	1	2	1	509	58.2	8.62	0	1	1
FALSE	High	Master Protein	ENST00000394689.p1	ENST00000394689.p1	0.002	3.977	3	2	2	2	653	74.3	6.32	0	2	1
FALSE	High	Master Protein	ENST00000375225.p1	ENST00000375225.p1	0.002	3.977	4	1	2	1	258	29	8.85	4.26	1	1
FALSE	High	Master Protein	TALONT001242825.p2	TALONT001242825.p2	0.002	3.97	19	1	1	1	116	12.9	4.37	2.32	1	1
FALSE	High	Master Protein	TALONT003497765.p1	TALONT003497765.p1	0.002	3.97	3	1	1	1	423	47.6	8.7	2.89	1	1
FALSE	High	Master Protein	ENST00000515254.p1	ENST00000515254.p1	0.002	3.967	6	1	1	1	183	20.8	8.15	2.01	1	1
FALSE	High	Master Protein	ENST00000325203.p1	ENST00000325203.p1	0.002	3.965	4	2	2	2	496	56.9	5.58	0	2	1
FALSE	High	Master Protein	ENST00000380615.p1	ENST00000380615.p1	0.002	3.959	3	2	2	1	490	55.4	6.74	0	2	1
FALSE	High	Master Protein	TALONT002191016.p1	TALONT002191016.p1	0.002	3.958	8	2	3	2	167	19.1	8.37	0	2	1
FALSE	High	Master Protein	ENST00000316937.p1	ENST00000316937.p1	0.002	3.958	3	2	3	2	580	62.6	8.87	0	2	1
FALSE	High	Master Protein	TALONT003128455.p1	TALONT003128455.p1	0.002	3.956	6	2	2	2	525	59.2	6.57	0	2	1
FALSE	High	Master Protein	ENST00000315467.p1	ENST00000315467.p1	0.002	3.956	11	2	3	2	173	18.9	4.88	1.73	2	1
FALSE	High	Master Protein	TALONT003398558.p2	TALONT003398558.p2	0.002	3.956	12	2	2	2	163	18.4	9.45	0	2	1
FALSE	High	Master Protein	TALONT000703429.p1	TALONT000703429.p1	0.002	3.953	3	1	2	1	399	46.1	9.48	0	1	1
FALSE	High	Master Protein	TALONT002591204.p1	TALONT002591204.p1	0.002	3.947	6	2	2	2	298	34.5	5.02	1.62	2	1
FALSE	High	Master Protein	ENST00000609923.p1	ENST00000609923.p1	0.002	3.944	5	2	2	2	332	36.2	9.85	0	2	1
FALSE	High	Master Protein	ENST00000216807.p1	ENST00000216807.p1	0.002	3.941	2	1	3	1	382	43.6	5.69	0	1	1
FALSE	High	Master Protein	TALONT000830828.p1	TALONT000830828.p1	0.002	3.94	2	1	3	1	433	45.6	5.4	3.71	1	1
FALSE	High	Master Protein	ENST00000393708.p1	ENST00000393708.p1	0.002	3.939	13	2	2	2	179	19.1	5.38	0	2	1
FALSE	High	Master Protein	ENST00000536681.p1	ENST00000536681.p1	0.002	3.935	2	1	1	1	571	65.3	9.61	0	1	1
FALSE	High	Master Protein	ENST00000228438.p1	ENST00000228438.p1	0.002	3.93	11	1	1	1	149	17.3	8.75	2.21	1	1
FALSE	High	Master Protein	TALONT000888898.p1	TALONT000888898.p1	0.002	3.928	7	2	3	2	280	30.3	7.77	0	2	1
FALSE	High	Master Protein	ENST00000371901.p1	ENST00000371901.p1	0.002	3.927	2	1	1	1	558	64.1	9.19	2.21	1	1
FALSE	High	Master Protein	ENST00000264126.p1	ENST00000264126.p1	0.002	3.924	1	1	1	1	684	76.6	6.39	2.42	1	1
FALSE	High	Master Protein	TALONT003375557.p1	TALONT003375557.p1	0.002	3.922	4	1	1	1	263	28.4	5.11	0	1	1
FALSE	High	Master Protein	ENST00000320285.p1	ENST00000320285.p1	0.002	3.922	2	1	1	1	378	44	8.72	0	1	1
FALSE	High	Master Protein	ENST00000530681.p1	ENST00000530681.p1	0.002	3.922	5	1	2	1	299	31.1	8.47	2.14	1	1
FALSE	High	Master Protein	TALONT003970395.p1	TALONT003970395.p1	0.002	3.918	3	2	3	2	361	43.5	9.86	1.7	2	1
FALSE	High	Master Protein	ENST00000334163.p1	ENST00000334163.p1	0.002	3.917	2	1	1	1	534	60.6	7.31	1.99	1	1
FALSE	High	Master Protein	TALONT001633042.p1	TALONT001633042.p1	0.002	3.916	4	1	3	1	253	29.3	8.31	3.72	1	1
FALSE	High	Master Protein	ENST00000247225.p1	ENST00000247225.p1	0.002	3.913	5	2	3	2	441	49.1	8.82	1.62	2	1
FALSE	High	Master Protein	ENST00000244711.p1	ENST00000244711.p1	0.002	3.911	7	1	1	1	185	19.9	4.22	1.62	1	1
FALSE	High	Master Protein	ENST00000303227.p1	ENST00000303227.p1	0.002	3.91	13	2	2	2	160	18.3	7.84	1.89	2	1
FALSE	High	Master Protein	TALONT001316829.p2	TALONT001316829.p2	0.002	3.909	15	2	2	2	102	11.4	7.34	1.98	2	1
FALSE	High	Master Protein	TALONT001076961.p1	TALONT001076961.p1	0.002	3.9	4	1	1	1	335	38.7	8.57	0	1	1
FALSE	High	Master Protein	ENST00000394198.p1	ENST00000394198.p1	0.002	3.899	2	1	1	1	495	55.9	6.92	1.7	1	1
FALSE	High	Master Protein	TALONT001395747.p1	TALONT001395747.p1	0.002	3.895	15	2	2	1	203	22.3	4.36	2.32	2	1
FALSE	High	Master Protein	ENST00000261455.p1	ENST00000261455.p1	0.002	3.895	3	1	1	1	350	40	8.88	2.1	1	1
FALSE	High	Master Protein	ENST00000271843.p2	ENST00000271843.p2	0.002	3.889	9	1	1	1	146	16.3	8.28	1.81	1	1
FALSE	High	Master Protein	ENST00000319190.p1	ENST00000319190.p1	0.002	3.887	2	2	2	2	858	96.1	6.46	0	2	1
FALSE	High	Master Protein	ENST00000379600.p1	ENST00000379600.p1	0.002	3.883	3	1	2	1	408	44.9	7.68	2.25	1	1
FALSE	High	Master Protein	TALONT000464517.p1	TALONT000464517.p1	0.002	3.88	3	1	1	1	436	46.6	5.16	2.23	1	1
FALSE	High	Master Protein	TALONT003991654.p1	TALONT003991654.p1	0.002	3.876	2	1	1	1	457	49.6	5.67	0	1	1
FALSE	High	Master Protein	ENST00000334527.p1	ENST00000334527.p1	0.002	3.873	5	2	2	2	345	38.4	5.24	1.92	2	1
FALSE	High	Master Protein	ENST00000619204.p1	ENST00000619204.p1	0.002	3.871	9	2	2	2	319	33.3	7.61	0	2	1
FALSE	High	Master Protein	ENST00000602708.p1	ENST00000602708.p1	0.002	3.869	7	1	1	1	128	13.7	4.7	1.91	1	1
FALSE	High	Master Protein	ENST00000396914.p1	ENST00000396914.p1	0.002	3.868	12	1	1	1	206	22.5	5.01	0	1	1
FALSE	High	Master Protein	TALONT000846053.p1	TALONT000846053.p1	0.002	3.866	10	1	1	1	181	19.9	9.76	2.71	1	1
FALSE	High	Master Protein	ENST00000559228.p1	ENST00000559228.p1	0.002	3.863	5	2	2	2	621	67.1	4.51	0	2	1
FALSE	High	Master Protein	TALONT001532236.p2	TALONT001532236.p2	0.002	3.86	6	1	1	1	227	25	8.35	0	1	1
FALSE	High	Master Protein	TALONT003023308.p1	TALONT003023308.p1	0.002	3.86	5	1	2	1	335	37	6.65	0	1	1
FALSE	High	Master Protein	ENST00000373284.p1	ENST00000373284.p1	0.002	3.859	5	1	1	1	321	35.7	7.97	2.34	1	1
FALSE	High	Master Protein	ENST00000231137.p1	ENST00000231137.p1	0.002	3.853	5	2	3	1	793	86.7	5.02	0	2	1
FALSE	High	Master Protein	ENST00000376663.p1	ENST00000376663.p1	0.002	3.851	3	1	1	1	326	36.9	8.63	0	1	1
FALSE	High	Master Protein	ENST00000266483.p1	ENST00000266483.p1	0.002	3.848	4	1	2	1	507	59	9.44	0	1	1
FALSE	High	Master Protein	ENST00000158771.p1	ENST00000158771.p1	0.002	3.843	3	1	2	1	244	28	7.97	0	1	1
FALSE	High	Master Protein	ENST00000332303.p1	ENST00000332303.p1	0.002	3.841	8	2	2	2	304	34.3	9.28	0	2	1
FALSE	High	Master Protein	ENST00000306846.p1	ENST00000306846.p1	0.002	3.839	2	2	3	2	479	53.5	4.81	1.81	2	1
FALSE	High	Master Protein	ENST00000314787.p1	ENST00000314787.p1	0.002	3.839	4	1	1	1	328	37	9.6	0	1	1
FALSE	High	Master Protein	TALONT002675721.p1	TALONT002675721.p1	0.002	3.838	7	1	2	1	210	24.3	6.96	0	1	1
FALSE	High	Master Protein	TALONT003116939.p1	TALONT003116939.p1	0.002	3.837	4	2	5	2	555	63	8.5	1.69	2	1
FALSE	High	Master Protein	ENST00000493826.p1	ENST00000493826.p1	0.002	3.834	10	1	1	1	195	22.5	8.6	0	1	1
FALSE	High	Master Protein	ENST00000296795.p1	ENST00000296795.p1	0.002	3.834	2	2	3	2	904	103.8	7.18	0	2	1
FALSE	High	Master Protein	TALONT002218118.p1	TALONT002218118.p1	0.002	3.823	4	1	1	1	293	32.7	9.25	1.9	1	1
FALSE	High	Master Protein	ENST00000499666.p1	ENST00000499666.p1	0.002	3.821	8	1	6	1	124	13.6	7.34	4.26	1	1
FALSE	High	Master Protein	ENST00000322310.p2	ENST00000322310.p2	0.002	3.808	9	1	1	1	119	13.6	5.38	0	1	1
FALSE	High	Master Protein	TALONT001095319.p1	TALONT001095319.p1	0.002	3.806	4	1	1	1	271	30	6.83	0	1	1
FALSE	High	Master Protein	ENST00000236980.p1	ENST00000236980.p1	0.002	3.797	2	1	1	1	710	81.4	8.05	0	1	1
FALSE	High	Master Protein	ENST00000357179.p1	ENST00000357179.p1	0.002	3.792	2	2	3	2	862	96.6	8.12	0	2	1
FALSE	High	Master Protein	ENST00000255784.p1	ENST00000255784.p1	0.002	3.789	5	1	1	1	229	26.5	8.85	2.06	1	1
FALSE	High	Master Protein	ENST00000233838.p1	ENST00000233838.p1	0.002	3.783	1	1	1	1	758	87.5	8.02	2.05	1	1
FALSE	High	Master Protein	ENST00000398136.p1	ENST00000398136.p1	0.002	3.78	4	2	4	2	255	26.4	8.84	1.91	2	1
FALSE	High	Master Protein	ENST00000613190.p3	ENST00000613190.p3	0.002	3.779	8	1	1	1	130	14.1	11.37	2.31	1	1
FALSE	High	Master Protein	ENST00000574158.p1	ENST00000574158.p1	0.002	3.772	14	2	2	2	153	17.3	8.88	0	2	1
FALSE	High	Master Protein	TALONT003606894.p1	TALONT003606894.p1	0.002	3.772	3	2	2	2	615	70.6	6.35	0	2	1
FALSE	High	Master Protein	TALONT003511130.p1	TALONT003511130.p1	0.002	3.771	2	1	1	1	1030	113.7	9.07	2.13	1	1
FALSE	High	Master Protein	ENST00000444957.p1	ENST00000444957.p1	0.002	3.771	3	1	1	1	567	63.5	9.98	0	1	1
FALSE	High	Master Protein	ENST00000245923.p1	ENST00000245923.p1	0.002	3.768	1	1	2	1	545	59.2	5.31	1.88	1	1
FALSE	High	Master Protein	ENST00000381271.p1	ENST00000381271.p1	0.002	3.764	4	2	2	2	505	56.8	5.74	0	2	1
FALSE	High	Master Protein	TALONT002492436.p2	TALONT002492436.p2	0.002	3.761	8	1	1	1	131	15.3	8.73	2.12	1	1
FALSE	High	Master Protein	ENST00000366649.p1	ENST00000366649.p1	0.002	3.76	3	1	1	1	283	31.5	9.92	1.67	1	1
FALSE	High	Master Protein	TALONT002401524.p1	TALONT002401524.p1	0.002	3.759	3	1	3	1	418	47.3	5.59	2.13	1	1
FALSE	High	Master Protein	ENST00000427257.p1	ENST00000427257.p1	0.002	3.756	2	1	1	1	466	53.6	7.88	2.27	1	1
FALSE	High	Master Protein	TALONT001233239.p1	TALONT001233239.p1	0.002	3.752	11	1	1	1	201	21.4	9.54	2.66	1	1
FALSE	High	Master Protein	ENST00000310826.p2	ENST00000310826.p2	0.002	3.749	10	1	5	1	121	13.5	9.92	2.19	1	1
FALSE	High	Master Protein	ENST00000354300.p1	ENST00000354300.p1	0.002	3.743	4	1	1	1	304	32.6	5.19	1.8	1	1
FALSE	High	Master Protein	ENST00000223208.p1	ENST00000223208.p1	0.002	3.737	5	1	1	1	373	41.3	8.32	0	1	1
FALSE	High	Master Protein	ENST00000371208.p1	ENST00000371208.p1	0.002	3.737	4	2	2	2	728	84.6	5.15	0	2	1
FALSE	High	Master Protein	TALONT000415353.p1	TALONT000415353.p1	0.002	3.735	5	1	1	1	245	27.9	8.76	2.24	1	1
FALSE	High	Master Protein	TALONT002467904.p1	TALONT002467904.p1	0.002	3.73	2	1	1	1	897	99.4	5.35	0	1	1
FALSE	High	Master Protein	ENST00000283632.p1	ENST00000283632.p1	0.002	3.727	4	2	2	2	516	56.5	8.06	0	2	1
FALSE	High	Master Protein	TALONT001138149.p1	TALONT001138149.p1	0.002	3.726	3	1	1	1	282	29	4.75	0	1	1
FALSE	High	Master Protein	ENST00000536563.p1	ENST00000536563.p1	0.002	3.722	7	1	1	1	182	20.3	5.4	2.25	1	1
FALSE	High	Master Protein	TALONT001635634.p1	TALONT001635634.p1	0.002	3.719	1	1	1	1	539	60.4	6.32	0	1	1
FALSE	High	Master Protein	TALONT001190993.p1	TALONT001190993.p1	0.002	3.717	5	1	2	1	280	32.3	8.19	2.23	1	1
FALSE	High	Master Protein	ENST00000393295.p1	ENST00000393295.p1	0.002	3.714	5	1	1	1	285	33	5.17	0	1	1
FALSE	High	Master Protein	ENST00000314400.p1	ENST00000314400.p1	0.002	3.712	2	1	1	1	567	64.5	9.74	0	1	1
FALSE	High	Master Protein	ENST00000284116.p1	ENST00000284116.p1	0.002	3.712	9	2	3	2	347	40.2	9.14	0	2	1
FALSE	High	Master Protein	ENST00000369528.p1	ENST00000369528.p1	0.002	3.71	5	1	1	1	211	24.2	5.41	2.19	1	1
FALSE	High	Master Protein	ENST00000215912.p1	ENST00000215912.p1	0.002	3.707	6	1	2	1	263	28.2	5.01	2.68	1	1
FALSE	High	Master Protein	ENST00000551765.p1	ENST00000551765.p1	0.002	3.706	13	1	1	1	148	16.4	5.39	0	1	1
FALSE	High	Master Protein	ENST00000306108.p1	ENST00000306108.p1	0.002	3.703	4	2	2	2	487	53.9	6.73	2.56	2	1
FALSE	High	Master Protein	TALONT001867807.p1	TALONT001867807.p1	0.002	3.699	2	1	1	1	577	64.7	9.17	0	1	1
FALSE	High	Master Protein	ENST00000440940.p1	ENST00000440940.p1	0.003	3.696	2	1	1	1	729	81.1	6.96	2.05	1	1
FALSE	High	Master Protein	TALONT002014295.p1	TALONT002014295.p1	0.003	3.695	3	1	1	1	440	49.3	8.82	0	1	1
FALSE	High	Master Protein	ENST00000511168.p1	ENST00000511168.p1	0.003	3.695	2	1	2	1	362	40.4	9.51	1.69	1	1
FALSE	High	Master Protein	TALONT003809894.p1	TALONT003809894.p1	0.003	3.691	5	1	1	1	221	24.1	7.87	2.37	1	1
FALSE	High	Master Protein	TALONT001438736.p1	TALONT001438736.p1	0.003	3.691	3	1	1	1	398	44.6	5.62	2.09	1	1
FALSE	High	Master Protein	TALONT000508781.p1	TALONT000508781.p1	0.003	3.687	2	1	2	1	326	35.6	6.05	0	1	1
FALSE	High	Master Protein	ENST00000392593.p1	ENST00000392593.p1	0.003	3.685	2	1	1	1	506	55.6	8.35	2.04	1	1
FALSE	High	Master Protein	ENST00000256379.p1	ENST00000256379.p1	0.003	3.685	6	1	1	1	246	28.4	8.62	0	1	1
FALSE	High	Master Protein	ENST00000293777.p1	ENST00000293777.p1	0.003	3.683	14	1	1	1	137	15.6	8.85	0	1	1
FALSE	High	Master Protein	ENST00000528880.p1	ENST00000528880.p1	0.003	3.682	3	1	1	1	411	47	8.87	1.61	1	1
