Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000548985.p1	ENST00000548985.p1	0.005	2.552	6	1	1	1	133	14.9	9.52	2.25	1	1
FALSE	High	Master Protein	ENST00000357628.p1	ENST00000357628.p1	0.005	2.549	2	1	2	1	634	71.4	6.73	0	1	1
FALSE	High	Master Protein	ENST00000429687.p1	ENST00000429687.p1	0.005	2.549	2	1	1	1	570	64.8	8.68	1.75	1	1
FALSE	High	Master Protein	ENST00000282032.p1	ENST00000282032.p1	0.005	2.546	3	1	1	1	260	29.3	8.07	0	1	1
FALSE	High	Master Protein	ENST00000298746.p1	ENST00000298746.p1	0.005	2.545	3	1	1	1	319	34.4	8.62	1.66	1	1
FALSE	High	Master Protein	ENST00000672957.p1	ENST00000672957.p1	0.005	2.544	2	1	1	1	357	41.2	5.53	1.81	1	1
FALSE	High	Master Protein	ENST00000551018.p1	ENST00000551018.p1	0.005	2.537	5	1	1	1	154	17.3	6.33	1.78	1	1
FALSE	High	Master Protein	ENST00000380044.p1	ENST00000380044.p1	0.005	2.529	5	1	1	1	176	19.7	9.47	0	1	1
FALSE	High	Master Protein	ENST00000398528.p1	ENST00000398528.p1	0.005	2.528	2	1	1	1	403	44.4	6.79	1.86	1	1
FALSE	High	Master Protein	TALONT004000239.p1	TALONT004000239.p1	0.005	2.528	3	1	1	1	290	33	5.55	0	1	1
FALSE	High	Master Protein	ENST00000366930.p1	ENST00000366930.p1	0.005	2.526	2	1	1	1	414	47.7	8.53	1.72	1	1
FALSE	High	Master Protein	TALONT001497675.p1	TALONT001497675.p1	0.005	2.525	4	1	1	1	445	46.1	8.48	0	1	1
FALSE	High	Master Protein	ENST00000309100.p1	ENST00000309100.p1	0.005	2.524	1	1	4	1	847	92.6	8.12	3.87	1	1
FALSE	High	Master Protein	ENST00000304710.p1	ENST00000304710.p1	0.005	2.521	5	1	1	1	142	16.1	7.17	0	1	1
FALSE	High	Master Protein	ENST00000354862.p1	ENST00000354862.p1	0.005	2.52	4	1	1	1	308	33.8	7.85	0	1	1
FALSE	High	Master Protein	ENST00000407461.p1	ENST00000407461.p1	0.005	2.518	5	1	1	1	242	26.8	4.83	2.27	1	1
FALSE	High	Master Protein	TALONT001163898.p1	TALONT001163898.p1	0.005	2.518	6	1	2	1	175	20.1	9.35	0	1	1
FALSE	High	Master Protein	ENST00000369729.p1	ENST00000369729.p1	0.005	2.516	5	1	1	1	273	31.3	8.35	0	1	1
FALSE	High	Master Protein	ENST00000005558.p1	ENST00000005558.p1	0.005	2.514	2	1	1	1	451	50.2	7.18	0	1	1
FALSE	High	Master Protein	ENST00000258383.p1	ENST00000258383.p1	0.005	2.513	2	1	1	1	335	37.8	8.57	2.09	1	1
FALSE	High	Master Protein	ENST00000300849.p1	ENST00000300849.p1	0.005	2.512	2	1	1	1	619	67.9	8.9	0	1	1
FALSE	High	Master Protein	TALONT000523047.p1	TALONT000523047.p1	0.005	2.512	3	1	1	1	406	45.1	6.43	0	1	1
FALSE	High	Master Protein	ENST00000380221.p1	ENST00000380221.p1	0.005	2.505	4	1	1	1	276	32.2	5.58	0	1	1
FALSE	High	Master Protein	ENST00000524230.p1	ENST00000524230.p1	0.005	2.504	2	1	1	1	685	75.1	8.29	0	1	1
FALSE	High	Master Protein	ENST00000355999.p1	ENST00000355999.p1	0.005	2.504	2	1	1	1	545	59.4	6.29	0	1	1
FALSE	High	Master Protein	ENST00000330689.p1	ENST00000330689.p1	0.005	2.504	4	1	1	1	330	36.3	7.61	0	1	1
FALSE	High	Master Protein	ENST00000294543.p1	ENST00000294543.p1	0.005	2.504	3	1	1	1	634	67.9	5.85	0	1	1
FALSE	High	Master Protein	ENST00000246802.p1	ENST00000246802.p1	0.005	2.503	2	1	2	1	482	54.8	10.3	1.67	1	1
FALSE	High	Master Protein	ENST00000267328.p1	ENST00000267328.p1	0.005	2.498	6	1	1	1	234	26.3	6.55	0	1	1
FALSE	High	Master Protein	ENST00000377834.p2	ENST00000377834.p2	0.005	2.492	4	1	3	1	206	21.7	10.36	1.77	1	1
FALSE	High	Master Protein	ENST00000266771.p1	ENST00000266771.p1	0.005	2.492	1	1	1	1	582	62.7	9.22	0	1	1
FALSE	High	Master Protein	TALONT000249532.p1	TALONT000249532.p1	0.005	2.487	5	1	1	1	150	17.2	8.76	0	1	1
FALSE	High	Master Protein	TALONT000594037.p2	TALONT000594037.p2	0.005	2.485	8	1	1	1	130	14	8.07	0	1	1
FALSE	High	Master Protein	ENST00000254691.p1	ENST00000254691.p1	0.005	2.484	1	1	1	1	1042	116.9	6.25	0	1	1
FALSE	High	Master Protein	ENST00000293883.p1	ENST00000293883.p1	0.005	2.482	2	1	1	1	790	88.2	6.52	0	1	1
FALSE	High	Master Protein	ENST00000394180.p1	ENST00000394180.p1	0.005	2.48	2	1	2	1	348	38.5	7.72	0	1	1
FALSE	High	Master Protein	TALONT003630655.p1	TALONT003630655.p1	0.005	2.477	3	1	1	1	450	48.9	6.09	1.69	1	1
FALSE	High	Master Protein	ENST00000254803.p1	ENST00000254803.p1	0.005	2.475	2	1	1	1	479	54.5	5.62	0	1	1
FALSE	High	Master Protein	TALONT003469204.p1	TALONT003469204.p1	0.005	2.475	6	1	1	1	128	14.5	8.44	1.95	1	1
FALSE	High	Master Protein	ENST00000301200.p2	ENST00000301200.p2	0.005	2.472	9	1	1	1	148	15.2	7.52	1.82	1	1
FALSE	High	Master Protein	ENST00000262319.p1	ENST00000262319.p1	0.005	2.471	1	1	2	1	837	91.7	5.76	0	1	1
FALSE	High	Master Protein	ENST00000289382.p1	ENST00000289382.p1	0.005	2.471	1	1	1	1	536	57.9	7.78	0	1	1
FALSE	High	Master Protein	TALONT001899097.p2	TALONT001899097.p2	0.005	2.47	5	1	1	1	277	32.2	8.07	0	1	1
FALSE	High	Master Protein	ENST00000493196.p1	ENST00000493196.p1	0.005	2.468	2	1	1	1	319	36.3	5.87	0	1	1
FALSE	High	Master Protein	ENST00000241436.p1	ENST00000241436.p1	0.006	2.466	1	1	1	1	870	98.7	8.13	0	1	1
FALSE	High	Master Protein	TALONT000954957.p1	TALONT000954957.p1	0.006	2.465	3	1	2	1	337	36.9	6.3	0	1	1
FALSE	High	Master Protein	ENST00000316937.p1	ENST00000316937.p1	0.006	2.464	1	1	1	1	580	62.6	8.87	0	1	1
FALSE	High	Master Protein	ENST00000330295.p1	ENST00000330295.p1	0.006	2.461	3	1	2	1	243	26.2	7.99	0	1	1
FALSE	High	Master Protein	ENST00000424808.p1	ENST00000424808.p1	0.006	2.458	4	1	1	1	348	38.7	9.03	0	1	1
FALSE	High	Master Protein	TALONT003237133.p1	TALONT003237133.p1	0.006	2.457	3	1	1	1	360	41.2	8.15	0	1	1
FALSE	High	Master Protein	TALONT003931771.p1	TALONT003931771.p1	0.006	2.456	12	1	1	1	121	13.9	5.22	0	1	1
FALSE	High	Master Protein	ENST00000510377.p1	ENST00000510377.p1	0.006	2.454	1	1	1	1	1004	113.1	6.43	0	1	1
FALSE	High	Master Protein	TALONT003962189.p1	TALONT003962189.p1	0.006	2.454	7	1	2	1	198	22.5	8.65	0	1	1
FALSE	High	Master Protein	ENST00000309424.p1	ENST00000309424.p1	0.006	2.452	4	1	2	1	510	55	8.51	0	1	1
FALSE	High	Master Protein	TALONT002488714.p1	TALONT002488714.p1	0.006	2.45	1	1	1	1	693	74.7	7.33	0	1	1
FALSE	High	Master Protein	ENST00000321945.p1	ENST00000321945.p1	0.006	2.446	3	1	1	1	409	46.6	7.05	0	1	1
FALSE	High	Master Protein	ENST00000504449.p1	ENST00000504449.p1	0.006	2.445	10	1	2	1	144	15.1	9.14	0	1	1
FALSE	High	Master Protein	ENST00000370938.p1	ENST00000370938.p1	0.006	2.445	3	1	1	1	405	44.5	6.7	1.62	1	1
FALSE	High	Master Protein	ENST00000378202.p1	ENST00000378202.p1	0.006	2.444	3	1	1	1	312	34.9	9.99	0	1	1
FALSE	High	Master Protein	ENST00000509910.p1	ENST00000509910.p1	0.006	2.443	6	1	1	1	144	15.5	5.29	0	1	1
FALSE	High	Master Protein	ENST00000411646.p1	ENST00000411646.p1	0.006	2.438	14	1	1	1	114	12.9	9.23	0	1	1
FALSE	High	Master Protein	ENST00000391720.p1	ENST00000391720.p1	0.006	2.432	2	1	1	1	589	64.6	6.49	0	1	1
FALSE	High	Master Protein	ENST00000297534.p1	ENST00000297534.p1	0.006	2.431	9	1	1	1	129	14.7	10.56	2.23	1	1
FALSE	High	Master Protein	TALONT001027936.p1	TALONT001027936.p1	0.006	2.428	11	1	1	1	105	11.8	4.83	2.48	1	1
FALSE	High	Master Protein	TALONT003898851.p1	TALONT003898851.p1	0.006	2.428	5	1	9	1	252	27.4	7.55	0	1	1
FALSE	High	Master Protein	TALONT002317835.p1	TALONT002317835.p1	0.006	2.427	2	1	1	1	442	49.9	5.81	0	1	1
FALSE	High	Master Protein	ENST00000436750.p1	ENST00000436750.p1	0.006	2.425	3	1	1	1	332	36.8	6.79	1.67	1	1
FALSE	High	Master Protein	TALONT002568319.p1	TALONT002568319.p1	0.006	2.425	4	1	1	1	330	36	6	0	1	1
FALSE	High	Master Protein	ENST00000432641.p1	ENST00000432641.p1	0.006	2.424	10	1	1	1	125	14.6	9.07	0	1	1
FALSE	High	Master Protein	ENST00000605786.p1	ENST00000605786.p1	0.006	2.424	6	1	1	1	352	39.7	7.53	0	1	1
FALSE	High	Master Protein	TALONT000344672.p1	TALONT000344672.p1	0.006	2.419	3	1	1	1	603	69.6	5.55	0	1	1
FALSE	High	Master Protein	TALONT002023184.p1	TALONT002023184.p1	0.006	2.419	7	1	1	1	110	12.3	8.56	0	1	1
FALSE	High	Master Protein	ENST00000512158.p1	ENST00000512158.p1	0.006	2.415	4	1	1	1	194	21.8	10.83	0	1	1
FALSE	High	Master Protein	TALONT002412906.p1	TALONT002412906.p1	0.006	2.414	2	1	1	1	430	49.6	5.55	1.76	1	1
FALSE	High	Master Protein	ENST00000522760.p1	ENST00000522760.p1	0.006	2.413	4	1	3	1	253	28.6	8.38	0	1	1
FALSE	High	Master Protein	ENST00000395176.p1	ENST00000395176.p1	0.006	2.413	4	1	1	1	236	27.2	10.59	1.71	1	1
FALSE	High	Master Protein	ENST00000455191.p1	ENST00000455191.p1	0.006	2.412	3	1	1	1	443	51.9	6.52	0	1	1
FALSE	High	Master Protein	ENST00000325631.p1	ENST00000325631.p1	0.006	2.409	2	1	1	1	558	64.1	7.53	0	1	1
FALSE	High	Master Protein	TALONT001114710.p1	TALONT001114710.p1	0.006	2.407	4	1	1	1	300	32.1	5.66	0	1	1
FALSE	High	Master Protein	ENST00000354287.p1	ENST00000354287.p1	0.006	2.405	4	1	1	1	296	33.3	4.37	0	1	1
FALSE	High	Master Protein	TALONT000606722.p1	TALONT000606722.p1	0.006	2.405	4	1	1	1	137	15.2	4.48	0	1	1
FALSE	High	Master Protein	ENST00000271526.p1	ENST00000271526.p1	0.006	2.4	2	1	2	1	491	52.4	5.1	2.26	1	1
FALSE	High	Master Protein	ENST00000394725.p1	ENST00000394725.p1	0.006	2.4	2	1	1	1	352	38.1	8.53	1.9	1	1
FALSE	High	Master Protein	ENST00000615840.p1	ENST00000615840.p1	0.006	2.398	1	1	1	1	687	77.4	9.35	0	1	1
FALSE	High	Master Protein	TALONT000736522.p1	TALONT000736522.p1	0.006	2.398	4	1	1	1	263	29.9	5.96	1.65	1	1
FALSE	High	Master Protein	ENST00000617612.p2	ENST00000617612.p2	0.006	2.397	4	1	1	1	211	22.4	8.87	2.05	1	1
FALSE	High	Master Protein	ENST00000300051.p1	ENST00000300051.p1	0.006	2.395	3	1	1	1	507	54.8	6.65	0	1	1
FALSE	High	Master Protein	ENST00000331366.p1	ENST00000331366.p1	0.006	2.395	2	1	1	1	564	63.1	5.96	0	1	1
FALSE	High	Master Protein	ENST00000589916.p1	ENST00000589916.p1	0.006	2.391	7	1	2	1	159	17.5	5.54	0	1	1
FALSE	High	Master Protein	ENST00000313733.p1	ENST00000313733.p1	0.006	2.389	2	1	1	1	480	55.2	6.35	0	1	1
FALSE	High	Master Protein	ENST00000436874.p1	ENST00000436874.p1	0.006	2.386	2	1	1	1	793	90.4	5.36	0	1	1
FALSE	High	Master Protein	ENST00000465254.p1	ENST00000465254.p1	0.006	2.385	9	1	2	1	105	12.1	11.75	3.6	1	1
FALSE	High	Master Protein	ENST00000371926.p1	ENST00000371926.p1	0.006	2.383	2	1	3	1	436	49.8	7.23	0	1	1
FALSE	High	Master Protein	ENST00000379731.p1	ENST00000379731.p1	0.006	2.383	2	1	1	1	398	43.9	8.65	1.77	1	1
FALSE	High	Master Protein	ENST00000447102.p1	ENST00000447102.p1	0.006	2.382	8	1	1	1	269	29.4	5.87	0	1	1
FALSE	High	Master Protein	TALONT001733863.p1	TALONT001733863.p1	0.006	2.381	6	1	1	1	186	20.2	4.13	0	1	1
FALSE	High	Master Protein	TALONT002850405.p1	TALONT002850405.p1	0.006	2.38	3	1	1	1	507	57.1	9.95	0	1	1
FALSE	High	Master Protein	ENST00000315948.p1	ENST00000315948.p1	0.006	2.377	3	1	1	1	355	39.5	5.57	0	1	1
FALSE	High	Master Protein	ENST00000561491.p1	ENST00000561491.p1	0.006	2.374	5	1	1	1	146	14.7	7.81	1.68	1	1
FALSE	High	Master Protein	ENST00000230895.p2	ENST00000230895.p2	0.006	2.373	8	1	2	1	102	11.2	9.32	4.89	1	1
FALSE	High	Master Protein	ENST00000344532.p1	ENST00000344532.p1	0.006	2.371	1	1	2	1	551	60.3	5.49	1.97	1	1
FALSE	High	Master Protein	ENST00000397132.p1	ENST00000397132.p1	0.006	2.37	1	1	1	1	501	56.5	8.21	0	1	1
FALSE	High	Master Protein	ENST00000336418.p1	ENST00000336418.p1	0.006	2.369	6	1	1	1	193	22	5.22	0	1	1
FALSE	High	Master Protein	ENST00000285814.p1	ENST00000285814.p1	0.006	2.366	6	1	1	1	301	35	9.88	0	1	1
FALSE	High	Master Protein	ENST00000297265.p1	ENST00000297265.p1	0.006	2.365	4	1	2	1	292	32.4	5.85	0	1	1
FALSE	High	Master Protein	ENST00000305783.p1	ENST00000305783.p1	0.006	2.362	2	1	1	1	435	49.7	8.53	1.66	1	1
FALSE	High	Master Protein	ENST00000453996.p1	ENST00000453996.p1	0.006	2.362	2	1	1	1	515	56.1	6.32	0	1	1
FALSE	High	Master Protein	ENST00000328834.p1	ENST00000328834.p1	0.006	2.359	2	1	1	1	744	82.3	7.78	0	1	1
FALSE	High	Master Protein	TALONT003466470.p1	TALONT003466470.p1	0.006	2.357	4	1	1	1	206	22	5.68	1.87	1	1
FALSE	High	Master Protein	ENST00000332896.p1	ENST00000332896.p1	0.006	2.356	4	1	1	1	199	22.7	6.8	0	1	1
FALSE	High	Master Protein	ENST00000227758.p1	ENST00000227758.p1	0.006	2.355	1	1	1	1	618	69.9	6.7	0	1	1
FALSE	High	Master Protein	ENST00000396373.p1	ENST00000396373.p1	0.006	2.355	2	1	1	1	452	53	7.43	0	1	1
FALSE	High	Master Protein	ENST00000244217.p1	ENST00000244217.p1	0.006	2.354	7	1	1	1	179	19.1	9.26	0	1	1
FALSE	High	Master Protein	ENST00000323039.p1	ENST00000323039.p1	0.006	2.344	1	1	1	1	629	69.2	9.13	0	1	1
FALSE	High	Master Protein	ENST00000609923.p1	ENST00000609923.p1	0.006	2.342	2	1	1	1	332	36.2	9.85	0	1	1
FALSE	High	Master Protein	ENST00000348225.p1	ENST00000348225.p1	0.006	2.342	6	1	1	1	168	18.9	9.6	0	1	1
FALSE	High	Master Protein	TALONT000962371.p1	TALONT000962371.p1	0.006	2.34	6	1	2	1	127	14.4	9.89	3.77	1	1
FALSE	High	Master Protein	TALONT001455713.p1	TALONT001455713.p1	0.006	2.34	2	1	1	1	413	48.6	8.4	2.02	1	1
FALSE	High	Master Protein	ENST00000509253.p1	ENST00000509253.p1	0.006	2.339	3	1	3	1	243	25.9	5.5	0	1	1
FALSE	High	Master Protein	ENST00000316985.p1	ENST00000316985.p1	0.006	2.338	1	1	1	1	645	72.6	9.07	1.75	1	1
FALSE	High	Master Protein	TALONT003604415.p1	TALONT003604415.p1	0.006	2.336	6	1	1	1	273	30.1	10.2	0	1	1
FALSE	High	Master Protein	TALONT001669179.p1	TALONT001669179.p1	0.006	2.335	2	1	1	1	457	48.1	4.86	0	1	1
FALSE	High	Master Protein	ENST00000372232.p1	ENST00000372232.p1	0.006	2.333	6	1	1	1	414	47.2	5.03	0	1	1
FALSE	High	Master Protein	ENST00000234296.p1	ENST00000234296.p1	0.006	2.332	1	1	1	1	577	65.9	6.51	1.7	1	1
FALSE	High	Master Protein	ENST00000287218.p1	ENST00000287218.p1	0.006	2.33	6	1	1	1	227	25.2	7.43	0	1	1
FALSE	High	Master Protein	ENST00000413453.p1	ENST00000413453.p1	0.006	2.327	2	1	1	1	417	47	8.34	0	1	1
FALSE	High	Master Protein	ENST00000265960.p1	ENST00000265960.p1	0.006	2.326	1	1	1	1	522	59.1	7.55	1.9	1	1
FALSE	High	Master Protein	TALONT001065644.p1	TALONT001065644.p1	0.006	2.325	3	1	1	1	294	31.8	4.79	2.28	1	1
FALSE	High	Master Protein	ENST00000645032.p1	ENST00000645032.p1	0.006	2.325	1	1	1	1	1152	127	4.23	0	1	1
FALSE	High	Master Protein	ENST00000367229.p1	ENST00000367229.p1	0.006	2.323	2	1	1	1	466	51.6	6.96	0	1	1
FALSE	High	Master Protein	TALONT003308836.p1	TALONT003308836.p1	0.006	2.322	2	1	1	1	541	63	5.96	0	1	1
FALSE	High	Master Protein	TALONT001090989.p1	TALONT001090989.p1	0.006	2.321	4	1	1	1	384	41	5.21	0	1	1
FALSE	High	Master Protein	ENST00000263370.p1	ENST00000263370.p1	0.006	2.321	1	1	1	1	660	72.8	5.07	0	1	1
FALSE	High	Master Protein	ENST00000379600.p1	ENST00000379600.p1	0.007	2.315	3	1	1	1	408	44.9	7.68	0	1	1
FALSE	High	Master Protein	ENST00000338193.p1	ENST00000338193.p1	0.007	2.315	2	1	1	1	428	50.9	8.44	0	1	1
FALSE	High	Master Protein	ENST00000220913.p1	ENST00000220913.p1	0.007	2.315	6	1	2	1	131	14.7	5.1	0	1	1
FALSE	High	Master Protein	ENST00000269967.p1	ENST00000269967.p1	0.007	2.314	4	1	1	1	389	43.9	4.78	0	1	1
FALSE	High	Master Protein	ENST00000511393.p1	ENST00000511393.p1	0.007	2.313	4	1	1	1	196	21	7.53	1.74	1	1
FALSE	High	Master Protein	TALONT001369728.p1	TALONT001369728.p1	0.007	2.31	6	1	1	1	155	16.6	6.51	2.1	1	1
FALSE	High	Master Protein	ENST00000614009.p1	ENST00000614009.p1	0.007	2.309	6	1	1	1	115	13.1	8.57	1.68	1	1
FALSE	High	Master Protein	TALONT002853185.p1	TALONT002853185.p1	0.007	2.308	2	1	2	1	336	36.4	8.5	1.95	1	1
FALSE	High	Master Protein	ENST00000320285.p1	ENST00000320285.p1	0.007	2.307	2	1	1	1	378	44	8.72	0	1	1
FALSE	High	Master Protein	TALONT000495011.p1	TALONT000495011.p1	0.007	2.306	2	1	1	1	336	39.1	4.81	0	1	1
FALSE	High	Master Protein	TALONT001812081.p1	TALONT001812081.p1	0.007	2.306	1	1	1	1	860	92.8	6.96	0	1	1
FALSE	High	Master Protein	ENST00000322475.p1	ENST00000322475.p1	0.007	2.305	1	1	4	1	546	60.1	6.6	1.8	1	1
FALSE	High	Master Protein	ENST00000312251.p1	ENST00000312251.p1	0.007	2.304	2	1	1	1	515	56	6.6	0	1	1
FALSE	High	Master Protein	ENST00000581486.p1	ENST00000581486.p1	0.007	2.303	2	1	1	1	614	69.7	6.01	0	1	1
FALSE	High	Master Protein	TALONT002419637.p1	TALONT002419637.p1	0.007	2.303	4	1	1	1	197	22.6	8.06	0	1	1
FALSE	High	Master Protein	TALONT002829634.p1	TALONT002829634.p1	0.007	2.302	7	1	1	1	151	15.4	5.12	0	1	1
FALSE	High	Master Protein	ENST00000444957.p1	ENST00000444957.p1	0.007	2.301	3	1	1	1	567	63.5	9.98	0	1	1
FALSE	High	Master Protein	ENST00000376365.p1	ENST00000376365.p1	0.007	2.298	2	1	1	1	315	36.1	9.26	1.69	1	1
FALSE	High	Master Protein	TALONT002293092.p1	TALONT002293092.p1	0.007	2.297	3	1	1	1	554	63.2	4.94	0	1	1
FALSE	High	Master Protein	ENST00000477227.p1	ENST00000477227.p1	0.007	2.297	4	1	2	1	329	36.9	6.61	0	1	1
FALSE	High	Master Protein	TALONT002719916.p3	TALONT002719916.p3	0.007	2.293	10	1	1	1	136	15.1	7.62	0	1	1
FALSE	High	Master Protein	ENST00000300093.p1	ENST00000300093.p1	0.007	2.293	2	1	1	1	617	69.8	8.98	0	1	1
FALSE	High	Master Protein	ENST00000335209.p1	ENST00000335209.p1	0.007	2.292	4	1	1	1	258	29.2	5.45	0	1	1
FALSE	High	Master Protein	ENST00000269346.p1	ENST00000269346.p1	0.007	2.289	2	1	1	1	539	59.2	6.05	0	1	1
FALSE	High	Master Protein	ENST00000370035.p1	ENST00000370035.p1	0.007	2.286	3	1	1	1	469	50	9.2	0	1	1
FALSE	High	Master Protein	ENST00000355285.p1	ENST00000355285.p1	0.007	2.283	2	1	1	1	629	70.7	9.51	0	1	1
FALSE	High	Master Protein	ENST00000268695.p1	ENST00000268695.p1	0.007	2.282	3	1	1	1	522	58	6.74	0	1	1
FALSE	High	Master Protein	ENST00000542198.p1	ENST00000542198.p1	0.007	2.281	6	1	5	1	126	13.9	9.35	0	1	1
FALSE	High	Master Protein	TALONT000315816.p1	TALONT000315816.p1	0.007	2.279	3	1	1	1	392	45	9.13	0	1	1
FALSE	High	Master Protein	TALONT001498462.p1	TALONT001498462.p1	0.007	2.277	11	1	1	1	105	11.7	6.05	1.7	1	1
FALSE	High	Master Protein	ENST00000261413.p1	ENST00000261413.p1	0.007	2.274	2	1	1	1	405	46.6	5.88	0	1	1
FALSE	High	Master Protein	ENST00000287078.p1	ENST00000287078.p1	0.007	2.274	2	1	1	1	566	59.3	6.2	0	1	1
FALSE	High	Master Protein	ENST00000332687.p1	ENST00000332687.p1	0.007	2.273	1	1	1	1	624	68.5	7.56	1.7	1	1
FALSE	High	Master Protein	TALONT002299364.p2	TALONT002299364.p2	0.007	2.269	4	1	3	1	182	20.7	8.06	0	1	1
FALSE	High	Master Protein	TALONT003970395.p1	TALONT003970395.p1	0.007	2.268	2	1	2	1	361	43.5	9.86	3.39	1	1
FALSE	High	Master Protein	ENST00000357545.p1	ENST00000357545.p1	0.007	2.264	3	1	1	1	448	50.5	5.14	0	1	1
FALSE	High	Master Protein	TALONT003340254.p1	TALONT003340254.p1	0.007	2.261	2	1	1	1	363	41.9	7.21	1.69	1	1
FALSE	High	Master Protein	ENST00000309156.p1	ENST00000309156.p1	0.007	2.259	2	1	1	1	532	59.6	8.5	0	1	1
FALSE	High	Master Protein	ENST00000285605.p3	ENST00000285605.p3	0.007	2.257	4	1	1	1	173	18.9	9.6	2.05	1	1
FALSE	High	Master Protein	ENST00000238892.p1	ENST00000238892.p1	0.007	2.252	7	1	1	1	123	13.7	9.57	0	1	1
FALSE	High	Master Protein	ENST00000268314.p1	ENST00000268314.p1	0.008	2.249	1	1	3	1	1111	116.6	7.87	5.72	1	1
FALSE	High	Master Protein	ENST00000326621.p1	ENST00000326621.p1	0.008	2.246	5	1	1	1	327	34.3	7.55	0	1	1
FALSE	High	Master Protein	ENST00000253047.p1	ENST00000253047.p1	0.008	2.245	4	1	1	1	191	20	8.57	0	1	1
FALSE	High	Master Protein	ENST00000322396.p1	ENST00000322396.p1	0.008	2.244	1	1	1	1	845	94.4	5.25	0	1	1
FALSE	High	Master Protein	ENST00000303151.p1	ENST00000303151.p1	0.008	2.243	11	1	1	1	140	15.6	8.94	0	1	1
FALSE	High	Master Protein	TALONT000900721.p1	TALONT000900721.p1	0.008	2.241	5	1	1	1	253	27.3	8.05	2.19	1	1
FALSE	High	Master Protein	ENST00000350210.p1	ENST00000350210.p1	0.008	2.241	3	1	2	1	572	61.1	8.53	5.04	1	1
FALSE	High	Master Protein	ENST00000432999.p1	ENST00000432999.p1	0.008	2.236	1	1	1	1	693	78.9	8.27	0	1	1
FALSE	High	Master Protein	ENST00000296273.p1	ENST00000296273.p1	0.008	2.235	3	1	1	1	363	39.7	8.02	0	1	1
FALSE	High	Master Protein	ENST00000293860.p1	ENST00000293860.p1	0.008	2.235	8	1	1	1	115	13.1	6.84	0	1	1
FALSE	High	Master Protein	ENST00000378572.p1	ENST00000378572.p1	0.008	2.235	3	1	1	1	342	39.8	8.15	0	1	1
FALSE	High	Master Protein	ENST00000319357.p1	ENST00000319357.p1	0.008	2.232	2	1	1	1	459	51.3	5.55	0	1	1
FALSE	High	Master Protein	TALONT003094610.p2	TALONT003094610.p2	0.008	2.232	7	1	1	1	121	13.8	8.76	0	1	1
FALSE	High	Master Protein	TALONT002722323.p1	TALONT002722323.p1	0.008	2.231	5	1	1	1	195	22.9	5.48	0	1	1
FALSE	High	Master Protein	ENST00000264027.p1	ENST00000264027.p1	0.008	2.231	3	1	1	1	299	35.3	8.07	0	1	1
FALSE	High	Master Protein	ENST00000381373.p1	ENST00000381373.p1	0.008	2.23	8	1	1	1	160	17.6	9.63	2.08	1	1
FALSE	High	Master Protein	TALONT001203430.p1	TALONT001203430.p1	0.008	2.229	1	1	1	1	630	71.7	5.49	0	1	1
FALSE	High	Master Protein	TALONT000772980.p1	TALONT000772980.p1	0.008	2.229	10	1	1	1	173	19	5.12	0	1	1
FALSE	High	Master Protein	TALONT003655004.p1	TALONT003655004.p1	0.008	2.225	5	1	1	1	144	16.7	4.81	0	1	1
FALSE	High	Master Protein	ENST00000489711.p1	ENST00000489711.p1	0.008	2.222	1	1	1	1	729	81.7	8.16	0	1	1
FALSE	High	Master Protein	ENST00000274000.p1	ENST00000274000.p1	0.008	2.221	2	1	2	1	302	34.3	4.87	0	1	1
FALSE	High	Master Protein	TALONT001858835.p1	TALONT001858835.p1	0.008	2.217	2	1	1	1	585	64.3	10.35	0	1	1
FALSE	High	Master Protein	ENST00000343810.p1	ENST00000343810.p1	0.008	2.215	2	1	2	1	462	51.8	9.38	1.76	1	1
FALSE	High	Master Protein	ENST00000395422.p1	ENST00000395422.p1	0.008	2.215	16	1	2	1	172	18.2	11.34	0	1	1
FALSE	High	Master Protein	ENST00000369046.p1	ENST00000369046.p1	0.009	2.214	2	1	1	1	528	57.4	5.68	0	1	1
FALSE	High	Master Protein	TALONT003574454.p1	TALONT003574454.p1	0.009	2.214	5	1	1	1	251	28.4	6.61	0	1	1
FALSE	High	Master Protein	ENST00000371712.p1	ENST00000371712.p1	0.009	2.211	2	1	1	1	644	70.2	8.95	0	1	1
FALSE	High	Master Protein	ENST00000563169.p1	ENST00000563169.p1	0.009	2.21	2	1	1	1	636	73	8.06	0	1	1
FALSE	High	Master Protein	ENST00000360187.p1	ENST00000360187.p1	0.009	2.21	1	1	1	1	641	74.3	9.11	0	1	1
FALSE	High	Master Protein	ENST00000259239.p1	ENST00000259239.p1	0.009	2.207	3	1	1	1	291	33.7	9.47	1.99	1	1
FALSE	High	Master Protein	ENST00000473414.p1	ENST00000473414.p1	0.009	2.205	4	1	1	1	199	22.7	6.73	0	1	1
FALSE	High	Master Protein	ENST00000281623.p1	ENST00000281623.p1	0.009	2.204	2	1	1	1	387	44.1	6.16	0	1	1
